timestamp,open,high,low,close,volume
2024-01-02 08:00:00,45457.08,45850.69,45354.0,45744.81,91.72132504
2024-01-02 09:00:00,45770.37,45880.95,45635.98,45678.84,73.1594366
2024-01-02 10:00:00,45682.25,45710.75,45443.71,45578.26,44.91750211
2024-01-02 11:00:00,45590.72,45695.53,45196.94,45413.42,36.37543353
2024-01-02 12:00:00,45427.17,45596.54,45276.97,45310.6,63.75709392
2024-01-02 13:00:00,45305.52,45695.97,45270.52,45639.33,66.43852493
2024-01-02 14:00:00,45660.89,45802.01,45023.36,45279.97,89.10709373
2024-01-02 15:00:00,45268.3,45330.95,44852.36,45186.84,97.53664738
2024-01-02 16:00:00,45190.67,45395.12,44894.9,45356.96,66.13943061
2024-01-02 17:00:00,45361.48,45385.82,44955.99,44964.77,62.00815652
2024-01-02 18:00:00,44986.07,45271.81,44951.96,45135.86,75.52472914
2024-01-02 19:00:00,45155.69,45245.75,44785.14,45041.03,47.26696415
2024-01-02 20:00:00,45047.63,45187.24,44748.64,44789.54,206.8703277
2024-01-02 21:00:00,44790.07,45108.32,44613.14,45104.82,77.7128226
2024-01-02 22:00:00,45120.88,45288.15,44852.35,44984.05,57.3474507
2024-01-02 23:00:00,44981.38,45053.9,44807.6,44954.64,45.07977728
2024-01-03 00:00:00,44959.03,45208.51,44874.41,45127.0,70.20605673
2024-01-03 01:00:00,45135.39,45330.69,45108.17,45314.72,31.89925069
2024-01-03 02:00:00,45323.36,45409.7,45220.26,45276.89,37.12458292
2024-01-03 03:00:00,45281.56,45316.93,45158.37,45259.29,28.56578089
2024-01-03 04:00:00,45268.71,45269.22,45127.33,45186.52,17.32080093
2024-01-03 05:00:00,45188.89,45295.19,45118.7,45176.65,24.52750583
2024-01-03 06:00:00,45174.46,45366.31,45158.35,45324.09,27.35210003
2024-01-03 07:00:00,45308.63,45384.76,44950.7,45024.98,23.54478361
2024-01-03 08:00:00,45012.59,45202.81,45011.1,45202.81,31.19067489
2024-01-03 09:00:00,45205.34,45507.46,45184.89,45327.84,47.67567129
2024-01-03 10:00:00,45341.6,45386.63,45051.28,45150.36,34.99955066
2024-01-03 11:00:00,45153.13,45173.58,43475.69,43696.98,292.01755712
2024-01-03 12:00:00,43722.64,43726.98,40545.71,42788.44,396.39033762
2024-01-03 13:00:00,42789.46,42813.57,42296.67,42501.14,157.77370101
2024-01-03 14:00:00,42526.44,42526.44,42046.38,42170.72,84.86797576
2024-01-03 15:00:00,42181.18,43008.99,42181.18,42999.55,201.83875641
2024-01-03 16:00:00,42993.05,43559.4,42782.37,42982.33,248.23692246
2024-01-03 17:00:00,42995.48,43030.46,42603.23,42906.65,144.74282348
2024-01-03 18:00:00,42900.72,43043.42,41979.0,42224.9,219.06563397
2024-01-03 19:00:00,42270.22,43012.97,42168.2,42599.56,191.02278198
2024-01-03 20:00:00,42594.56,42837.64,42518.54,42717.98,134.92653432
2024-01-03 21:00:00,42724.35,42960.8,42585.92,42892.05,115.78813012
2024-01-03 22:00:00,42908.5,42949.42,42598.53,42748.3,53.25273569
2024-01-03 23:00:00,42750.19,42841.6,42590.44,42841.6,23.99399653
2024-01-04 00:00:00,42841.76,42964.66,42754.67,42882.69,33.46440842
2024-01-04 01:00:00,42877.67,42931.03,42619.1,42710.41,47.95244441
2024-01-04 02:00:00,42713.37,43213.72,42695.75,43142.17,69.48859157
2024-01-04 03:00:00,43147.76,43220.57,43013.25,43111.35,29.63346858
2024-01-04 04:00:00,43118.59,43199.93,42967.0,43149.93,27.88574027
2024-01-04 05:00:00,43160.26,43271.21,43075.31,43182.48,16.23950194
2024-01-04 06:00:00,43190.34,43230.84,43085.63,43156.55,29.73737785
2024-01-04 07:00:00,43163.35,43262.31,42766.85,42766.85,82.89789089
2024-01-04 08:00:00,42808.69,42960.82,42725.24,42846.77,43.17104782
2024-01-04 09:00:00,42853.92,43066.73,42853.92,43016.16,33.33847798
2024-01-04 10:00:00,43029.95,43087.83,42673.8,43074.93,74.74284415
2024-01-04 11:00:00,43078.18,43237.09,42939.36,43172.98,50.35990562
2024-01-04 12:00:00,43183.27,43421.09,43100.98,43380.41,89.75957276
2024-01-04 13:00:00,43374.12,43484.83,43197.44,43361.31,44.98100617
2024-01-04 14:00:00,43345.45,43760.19,43259.7,43672.39,79.77751209
2024-01-04 15:00:00,43679.55,44326.16,43610.69,44043.85,138.21275792
2024-01-04 16:00:00,44067.37,44139.54,43787.7,43928.97,50.75779445
2024-01-04 17:00:00,43924.84,44241.69,43831.74,43994.91,61.57476854
2024-01-04 18:00:00,43992.72,44149.39,43886.7,44057.25,26.27400672
2024-01-04 19:00:00,44044.02,44421.33,43921.98,43966.53,73.26251196
2024-01-04 20:00:00,43965.87,44745.07,43897.22,44139.18,113.57674939
2024-01-04 21:00:00,44122.23,44576.35,44121.4,44435.12,91.55125258
2024-01-04 22:00:00,44437.44,44736.36,44155.96,44344.23,46.26566375
2024-01-04 23:00:00,44337.56,44349.98,44063.94,44154.57,32.02993977
2024-01-05 00:00:00,44153.69,44250.26,43985.68,44230.01,33.22313584
2024-01-05 01:00:00,44215.34,44280.08,42401.97,43389.96,209.27988199
2024-01-05 02:00:00,43359.72,43980.55,43298.54,43509.09,136.31132332
2024-01-05 03:00:00,43517.48,43772.48,43419.88,43479.51,44.55523849
2024-01-05 04:00:00,43464.87,43622.53,43206.07,43585.87,49.08900816
2024-01-05 05:00:00,43591.69,43728.4,43514.76,43643.1,17.48110563
2024-01-05 06:00:00,43643.0,43921.5,43582.39,43840.96,20.74714386
2024-01-05 07:00:00,43852.55,43924.94,43715.9,43780.19,23.33228795
2024-01-05 08:00:00,43781.53,43942.22,43772.54,43910.41,28.5721053
2024-01-05 09:00:00,43918.17,44306.28,43918.17,44142.62,68.46658916
2024-01-05 10:00:00,44146.48,44160.5,43481.77,43630.57,40.79495495
2024-01-05 11:00:00,43635.47,43912.67,43606.14,43744.84,35.01432807
2024-01-05 12:00:00,43781.74,44111.29,43636.9,43872.53,47.81220424
2024-01-05 13:00:00,43852.32,44090.83,43726.46,43992.78,37.88891369
2024-01-05 14:00:00,43988.27,44064.4,43161.52,43490.68,85.03394965
2024-01-05 15:00:00,43491.04,43804.65,43360.26,43492.46,56.84978494
2024-01-05 16:00:00,43492.46,43592.48,43188.54,43225.64,50.15460654
2024-01-05 17:00:00,43232.65,43618.95,43099.89,43607.64,61.98400988
2024-01-05 18:00:00,43614.41,43676.54,43419.62,43606.63,31.17061281
2024-01-05 19:00:00,43599.92,43813.63,43524.89,43589.96,36.54200064
2024-01-05 20:00:00,43602.6,44368.38,43599.81,43955.92,125.5363193
2024-01-05 21:00:00,43956.03,43961.93,43582.49,43945.7,50.9035593
2024-01-05 22:00:00,43941.33,44042.16,43769.28,43957.08,30.96672277
2024-01-05 23:00:00,43979.17,44310.46,43979.17,44128.22,39.72118484
2024-01-06 00:00:00,44156.28,44219.31,43999.19,44060.62,11.4729112
2024-01-06 01:00:00,44069.77,44093.54,43914.15,43943.55,11.46639542
2024-01-06 02:00:00,43967.67,44006.14,43835.3,43925.96,23.15889867
2024-01-06 03:00:00,43909.52,44028.3,43822.61,43933.89,17.23910363
2024-01-06 04:00:00,43924.79,43964.99,43837.02,43870.89,13.17368036
2024-01-06 05:00:00,43860.38,43867.52,43597.49,43704.85,13.61971648
2024-01-06 06:00:00,43697.44,43697.94,43432.05,43460.81,20.46675513
2024-01-06 07:00:00,43452.49,43663.19,43391.06,43661.28,13.98390577
2024-01-06 08:00:00,43655.21,43727.13,43545.99,43690.65,15.35735748
2024-01-06 09:00:00,43699.69,43751.66,43638.24,43640.46,8.19712103
2024-01-06 10:00:00,43669.67,43757.07,43585.98,43700.23,7.87783837
2024-01-06 11:00:00,43691.79,43698.5,43619.17,43679.71,3.09428169
2024-01-06 12:00:00,43678.15,43749.43,43539.56,43608.16,7.57444756
2024-01-06 13:00:00,43618.03,43738.56,43555.22,43738.15,4.11544356
2024-01-06 14:00:00,43713.7,43920.13,43712.75,43823.11,8.53415646
2024-01-06 15:00:00,43838.46,43891.06,43791.04,43863.26,3.58501531
2024-01-06 16:00:00,43862.35,43968.42,43831.7,43884.85,9.99894197
2024-01-06 17:00:00,43879.16,44006.14,43848.17,43987.06,7.41587109
2024-01-06 18:00:00,43967.56,44143.92,43888.83,43996.17,15.58632777
2024-01-06 19:00:00,44008.11,44013.8,43835.19,43908.53,9.15141486
2024-01-06 20:00:00,43907.47,43956.26,43643.26,43825.32,24.07249376
2024-01-06 21:00:00,43827.89,43940.72,43730.41,43895.22,11.71606085
2024-01-06 22:00:00,43887.88,43929.84,43744.97,43865.63,6.64241759
2024-01-06 23:00:00,43875.24,43982.41,43734.19,43970.91,13.41082527
2024-01-07 00:00:00,43958.71,44260.8,43913.64,44113.75,16.31627767
2024-01-07 01:00:00,44122.36,44143.83,43966.3,43971.13,9.4759151
2024-01-07 02:00:00,43962.4,44077.79,43839.88,43932.95,14.95105317
2024-01-07 03:00:00,43935.32,44031.04,43904.39,43937.5,9.04001765
2024-01-07 04:00:00,43945.2,44027.94,43885.99,43995.29,8.71894414
2024-01-07 05:00:00,44022.96,44050.59,43846.83,43877.14,6.52667737
2024-01-07 06:00:00,43893.18,44083.64,43857.84,44024.14,18.9985681
2024-01-07 07:00:00,44033.08,44096.17,43993.69,44089.44,12.37115698
2024-01-07 08:00:00,44082.38,44166.84,44007.57,44017.01,6.74799819
2024-01-07 09:00:00,44020.6,44059.7,43882.87,43940.66,8.70090858
2024-01-07 10:00:00,43931.38,43992.83,43908.34,43963.57,9.52302661
2024-01-07 11:00:00,43973.46,44122.17,43967.89,44054.06,12.51665545
2024-01-07 12:00:00,44069.94,44140.85,43974.65,44091.9,6.16810999
2024-01-07 13:00:00,44093.65,44436.19,44093.65,44402.45,22.55760729
2024-01-07 14:00:00,44422.8,44467.75,44279.02,44398.1,16.75202168
2024-01-07 15:00:00,44420.74,44423.42,43948.07,44048.12,19.53959282
2024-01-07 16:00:00,44059.54,44179.64,43850.97,43927.86,23.51849402
2024-01-07 17:00:00,43924.74,44098.97,43696.36,44065.24,39.78187905
2024-01-07 18:00:00,44073.03,44178.1,44041.51,44114.56,6.18152344
2024-01-07 19:00:00,44108.78,44257.2,44044.44,44245.18,21.62604971
2024-01-07 20:00:00,44260.24,44270.24,44125.17,44125.18,12.51654676
2024-01-07 21:00:00,44123.84,44239.63,44117.49,44233.31,7.39635001
2024-01-07 22:00:00,44220.56,44224.2,43783.19,43890.16,15.38369855
2024-01-07 23:00:00,43864.87,44008.75,43602.64,43927.63,34.9273431
2024-01-08 00:00:00,43941.14,43955.18,43627.52,43630.08,20.50709607
2024-01-08 01:00:00,43630.71,43798.88,43613.16,43717.03,13.09966057
2024-01-08 02:00:00,43714.65,43798.78,43185.22,43366.07,20.06957067
2024-01-08 03:00:00,43362.83,43558.39,43226.59,43507.96,32.11107952
2024-01-08 04:00:00,43516.75,43603.58,43434.57,43603.58,11.10629432
2024-01-08 05:00:00,43579.19,43647.92,43474.34,43647.92,20.71563563
2024-01-08 06:00:00,43647.78,44300.0,43585.47,43908.49,99.59937394
2024-01-08 07:00:00,43907.47,44076.8,43792.5,43978.9,18.69092272
2024-01-08 08:00:00,43961.46,44059.77,43853.54,43876.67,4.75873897
2024-01-08 09:00:00,43872.7,43901.04,43647.69,43719.37,11.5377349
2024-01-08 10:00:00,43732.79,44123.84,43696.75,44090.67,24.69435702
2024-01-08 11:00:00,44095.33,44686.21,43959.04,44633.42,53.05127558
2024-01-08 12:00:00,44646.45,45173.91,44384.2,45136.22,88.29736319
2024-01-08 13:00:00,45148.05,45195.3,44825.04,44922.17,42.70236145
2024-01-08 14:00:00,44944.25,45094.87,44749.74,44795.18,45.26558154
2024-01-08 15:00:00,44793.89,45352.27,44666.34,44966.08,202.56703551
2024-01-08 16:00:00,44979.27,45172.03,44801.36,44947.21,51.40891842
2024-01-08 17:00:00,44945.57,45678.86,44911.66,45649.4,74.34654491
2024-01-08 18:00:00,45680.29,47026.88,45680.29,46982.21,194.19518614
2024-01-08 19:00:00,47000.0,47273.11,46572.77,46986.75,64.55082755
2024-01-08 20:00:00,46980.84,47137.88,46713.99,46747.76,32.24787761
2024-01-08 21:00:00,46768.89,47207.37,46661.61,47081.02,35.46121357
2024-01-08 22:00:00,47083.77,47119.23,46822.02,47006.48,23.42478314
2024-01-08 23:00:00,46998.77,47101.93,46841.36,46949.59,22.5767341
2024-01-09 00:00:00,46962.21,47153.74,46229.57,46671.76,53.65282731
2024-01-09 01:00:00,46677.29,46786.24,46290.02,46549.74,41.44341251
2024-01-09 02:00:00,46564.2,46780.32,46485.9,46779.02,20.24103821
2024-01-09 03:00:00,46785.76,46970.52,46758.43,46938.83,15.6340442
2024-01-09 04:00:00,46924.43,46924.43,46680.73,46806.84,14.61622063
2024-01-09 05:00:00,46801.95,46858.59,46608.06,46725.42,9.67166678
2024-01-09 06:00:00,46722.63,46838.51,46674.83,46794.11,9.90289839
2024-01-09 07:00:00,46784.03,46937.83,46742.03,46831.81,8.04677368
2024-01-09 08:00:00,46820.11,46871.37,46520.75,46536.5,12.56727428
2024-01-09 09:00:00,46538.61,46684.21,46422.43,46485.26,11.37946984
2024-01-09 10:00:00,46486.77,46678.04,46402.91,46434.14,18.8954322
2024-01-09 11:00:00,46450.77,46636.36,46420.47,46623.48,14.20150941
2024-01-09 12:00:00,46626.71,47020.5,45520.4,46182.23,124.20582552
2024-01-09 13:00:00,46152.7,47061.12,46058.01,46852.22,109.2080522
2024-01-09 14:00:00,46820.66,47005.9,46488.05,46581.09,80.19485585
2024-01-09 15:00:00,46556.25,47012.05,46441.86,46866.87,85.61004233
2024-01-09 16:00:00,46875.66,46966.8,46731.15,46901.99,40.91792858
2024-01-09 17:00:00,46903.94,46921.73,46644.21,46721.89,35.31276672
2024-01-09 18:00:00,46733.56,46738.71,46502.71,46655.2,47.31352059
2024-01-09 19:00:00,46642.74,46893.57,46582.28,46882.38,22.54001231
2024-01-09 20:00:00,46886.79,46928.8,46583.04,46640.87,48.27877534
2024-01-09 21:00:00,46632.24,47978.72,44769.12,45402.77,420.40791226
2024-01-09 22:00:00,45409.76,46264.85,45303.11,46262.74,111.01841555
2024-01-09 23:00:00,46213.68,46229.14,45931.06,46100.74,50.89375648
2024-01-10 00:00:00,46118.51,46232.73,45786.44,45859.86,55.4626315
2024-01-10 01:00:00,45894.74,45954.2,45619.81,45907.03,25.21335779
2024-01-10 02:00:00,45936.37,46078.4,45891.15,45973.73,8.81441998
2024-01-10 03:00:00,45948.67,46207.05,45948.67,46116.3,19.79635421
2024-01-10 04:00:00,46127.95,46180.69,45951.77,45980.06,18.01323003
2024-01-10 05:00:00,45977.71,46020.03,45896.82,45972.51,10.33986118
2024-01-10 06:00:00,45964.63,46056.92,45878.85,45991.99,9.01800446
2024-01-10 07:00:00,46005.88,46022.94,45746.33,45763.76,26.69813711
2024-01-10 08:00:00,45756.33,45859.62,45321.92,45326.82,38.57943551
2024-01-10 09:00:00,45328.7,45690.85,45326.81,45667.43,49.29312877
2024-01-10 10:00:00,45668.14,45730.29,45535.98,45535.98,13.78719252
2024-01-10 11:00:00,45533.01,45657.53,45001.01,45521.11,61.8499718
2024-01-10 12:00:00,45500.89,45651.43,44359.29,44695.63,146.12884498
2024-01-10 13:00:00,44650.0,45382.4,44316.94,45117.31,79.86945254
2024-01-10 14:00:00,45115.99,45403.09,44817.64,44870.79,90.60708077
2024-01-10 15:00:00,44869.18,45629.6,44793.29,45559.33,115.18727291
2024-01-10 16:00:00,45552.65,45688.61,45185.89,45298.59,87.73060341
2024-01-10 17:00:00,45284.44,46449.19,45229.64,46350.36,91.0989912
2024-01-10 18:00:00,46390.22,46635.84,45735.3,46517.55,111.84821071
2024-01-10 19:00:00,46524.64,46717.38,46081.41,46488.15,74.51276433
2024-01-10 20:00:00,46486.37,46517.23,44871.26,46155.37,348.65179202
2024-01-10 21:00:00,46118.75,46286.58,45123.37,45943.64,279.13721402
2024-01-10 22:00:00,45949.45,46953.38,45777.0,46907.71,156.4007134
2024-01-10 23:00:00,46900.42,47701.27,46403.02,46648.59,175.77384459
2024-01-11 00:00:00,46647.21,46707.9,46307.76,46686.62,60.81852143
2024-01-11 01:00:00,46677.25,46748.54,46474.2,46502.91,35.39908813
2024-01-11 02:00:00,46519.75,46624.15,46494.07,46560.36,17.29623158
2024-01-11 03:00:00,46572.61,46595.21,46211.84,46502.86,62.5467684
2024-01-11 04:00:00,46501.01,46506.42,46320.95,46397.95,21.71456281
2024-01-11 05:00:00,46416.0,46416.0,45905.93,46082.65,41.60316408
2024-01-11 06:00:00,46070.15,46085.03,45623.38,45908.94,42.44557835
2024-01-11 07:00:00,45915.35,46162.3,45891.54,46098.58,25.21314092
2024-01-11 08:00:00,46088.15,46314.81,46053.55,46278.1,19.90052553
2024-01-11 09:00:00,46281.12,46345.5,46211.57,46225.65,21.57585273
2024-01-11 10:00:00,46228.14,46859.74,46209.74,46853.22,51.49233072
2024-01-11 11:00:00,46849.74,47146.27,46712.41,47058.0,43.63125099
2024-01-11 12:00:00,47082.93,47458.5,46945.85,47455.14,60.94041001
2024-01-11 13:00:00,47449.29,47449.29,46789.66,47324.19,83.7402061
2024-01-11 14:00:00,47326.54,49053.64,47227.82,48598.06,388.3630137
2024-01-11 15:00:00,48615.38,48683.07,46439.31,46712.01,396.86657073
2024-01-11 16:00:00,46694.42,46985.59,45722.57,45957.48,329.39058552
2024-01-11 17:00:00,45981.97,46554.82,45592.95,46477.07,160.00279579
2024-01-11 18:00:00,46477.07,46655.56,46267.26,46618.4,123.93467968
2024-01-11 19:00:00,46609.69,46739.54,46296.32,46703.01,50.1656898
2024-01-11 20:00:00,46717.31,46998.31,46146.89,46310.48,191.38455039
2024-01-11 21:00:00,46246.27,46448.67,46126.03,46158.65,37.70955893
2024-01-11 22:00:00,46149.2,46443.29,46092.81,46404.57,23.8930799
2024-01-11 23:00:00,46381.21,46491.22,46308.91,46344.0,81.95532457
2024-01-12 00:00:00,46335.89,46512.76,46073.9,46298.17,99.07968506
2024-01-12 01:00:00,46286.29,46314.46,45897.24,46136.84,47.56205862
2024-01-12 02:00:00,46146.67,46252.08,45999.11,46145.92,39.72534745
2024-01-12 03:00:00,46141.89,46186.19,45926.14,46010.74,47.36419009
2024-01-12 04:00:00,46007.34,46113.54,45864.03,45955.52,31.12781474
2024-01-12 05:00:00,45968.82,46217.11,45928.94,46193.84,29.5776173
2024-01-12 06:00:00,46190.48,46373.9,46110.02,46110.2,27.48901399
2024-01-12 07:00:00,46108.21,46140.94,45739.2,46034.69,51.73764307
2024-01-12 08:00:00,45983.8,45983.8,45645.23,45877.19,27.30984241
2024-01-12 09:00:00,45867.74,46080.49,45546.15,45938.89,60.72913401
2024-01-12 10:00:00,45943.73,46133.85,45844.95,46060.76,32.16879503
2024-01-12 11:00:00,46068.09,46274.28,45961.63,45961.63,35.9521442
2024-01-12 12:00:00,45968.74,46112.3,45670.83,45875.66,40.60075177
2024-01-12 13:00:00,45878.66,45937.9,45584.02,45779.58,71.61292566
2024-01-12 14:00:00,45782.27,45934.35,45243.4,45440.33,83.53127068
2024-01-12 15:00:00,45456.85,45456.85,44272.11,44399.35,173.4858027
2024-01-12 16:00:00,44389.36,44611.85,43165.05,43569.54,337.9354174
2024-01-12 17:00:00,43559.61,43759.56,43229.11,43755.83,285.68340637
2024-01-12 18:00:00,43732.19,43891.17,43318.86,43477.69,92.67426782
2024-01-12 19:00:00,43481.39,43721.34,43287.6,43468.8,41.5258065
2024-01-12 20:00:00,43472.67,44035.36,43428.17,43622.13,304.9424696
2024-01-12 21:00:00,43620.47,43858.96,43231.38,43453.25,54.18937693
2024-01-12 22:00:00,43395.37,43395.37,41446.36,42496.22,167.57562675
2024-01-12 23:00:00,42491.76,42945.2,42472.93,42777.97,111.01140788
2024-01-13 00:00:00,42775.36,42985.19,42757.53,42805.98,36.01802161
2024-01-13 01:00:00,42799.23,42877.11,42518.92,42676.06,43.20722829
2024-01-13 02:00:00,42638.97,42852.31,42546.86,42548.09,14.49487831
2024-01-13 03:00:00,42540.22,42665.57,42443.26,42601.92,8.38765637
2024-01-13 04:00:00,42609.13,42847.69,42561.72,42827.64,14.00946641
2024-01-13 05:00:00,42832.63,43137.58,42780.45,43095.85,18.49390261
2024-01-13 06:00:00,43090.59,43183.3,42968.73,43132.86,12.32740852
2024-01-13 07:00:00,43148.4,43255.65,43073.55,43100.28,17.98240376
2024-01-13 08:00:00,43111.11,43257.08,43072.8,43186.66,14.29227056
2024-01-13 09:00:00,43180.52,43184.38,42843.17,42924.03,15.82025308
2024-01-13 10:00:00,42857.48,42871.28,42633.49,42718.93,26.92766531
2024-01-13 11:00:00,42710.6,42797.29,42509.81,42592.69,35.19536922
2024-01-13 12:00:00,42617.9,42750.29,42517.25,42694.08,20.02460272
2024-01-13 13:00:00,42701.56,42793.95,42615.89,42719.08,10.72857085
2024-01-13 14:00:00,42741.38,42960.73,42661.01,42858.7,22.59620665
2024-01-13 15:00:00,42872.15,43246.63,42872.15,43161.65,18.50111351
2024-01-13 16:00:00,43162.8,43170.21,42804.15,42891.36,28.18192318
2024-01-13 17:00:00,42857.62,42982.31,42779.48,42903.14,9.41580976
2024-01-13 18:00:00,42903.14,42903.17,42730.78,42810.86,8.02855912
2024-01-13 19:00:00,42844.85,42984.26,42792.58,42794.78,7.05486946
2024-01-13 20:00:00,42784.86,42914.99,42710.16,42869.33,3.52207293
2024-01-13 21:00:00,42886.49,42973.46,42827.43,42973.46,3.78645651
2024-01-13 22:00:00,42950.65,43032.07,42893.1,42982.77,15.07084921
2024-01-13 23:00:00,42914.77,42987.0,42801.43,42843.2,2.83542885
2024-01-14 00:00:00,42833.23,42885.27,42676.82,42702.43,7.83135011
2024-01-14 01:00:00,42712.47,42805.38,42710.0,42799.12,7.51997575
2024-01-14 02:00:00,42723.27,42818.0,42657.19,42785.76,1.38651018
2024-01-14 03:00:00,42775.69,42789.25,42653.09,42678.37,5.62344378
2024-01-14 04:00:00,42652.71,42706.6,42567.11,42603.57,3.89952462
2024-01-14 05:00:00,42594.08,42803.62,42594.08,42803.21,2.82762954
2024-01-14 06:00:00,42785.0,42990.1,42785.0,42988.75,3.43844491
2024-01-14 07:00:00,43004.19,43054.38,42906.07,43005.64,4.36474111
2024-01-14 08:00:00,43015.68,43028.61,42895.22,42963.74,3.66733582
2024-01-14 09:00:00,42982.86,43063.76,42836.49,43059.28,4.47458248
2024-01-14 10:00:00,43034.71,43034.71,42874.37,42874.37,2.51865426
2024-01-14 11:00:00,42839.48,42941.26,42763.6,42828.0,4.29175225
2024-01-14 12:00:00,42846.81,42846.81,42725.78,42750.29,7.11971789
2024-01-14 13:00:00,42767.19,42915.16,42767.19,42890.28,7.65963728
2024-01-14 14:00:00,42873.88,43005.12,42799.01,42811.66,6.16412344
2024-01-14 15:00:00,42869.7,42955.11,42805.72,42912.82,5.41541208
2024-01-14 16:00:00,42947.49,42963.51,42862.47,42925.51,5.82141641
2024-01-14 17:00:00,42933.77,43001.26,42915.86,42966.62,3.75956278
2024-01-14 18:00:00,42952.0,43008.75,42836.71,42911.06,1.24072097
2024-01-14 19:00:00,42874.12,42938.11,42635.34,42660.76,13.29197687
2024-01-14 20:00:00,42642.46,42746.61,42199.91,42499.9,110.8155161
2024-01-14 21:00:00,42505.21,42592.92,41985.21,42544.23,88.96161813
2024-01-14 22:00:00,42544.73,42641.94,42084.77,42274.64,57.31660975
2024-01-14 23:00:00,42269.04,42305.21,41723.69,41735.38,106.11706671
2024-01-15 00:00:00,41754.77,42354.56,41715.63,42277.75,67.34854454
2024-01-15 01:00:00,42276.04,42391.73,42177.58,42278.45,32.80862858
2024-01-15 02:00:00,42287.53,42409.94,42193.87,42401.77,16.2280398
2024-01-15 03:00:00,42393.39,42639.22,42393.39,42557.11,39.09732712
2024-01-15 04:00:00,42582.1,42635.16,42505.09,42595.48,29.41773638
2024-01-15 05:00:00,42600.84,42822.19,42577.71,42743.47,38.87462487
2024-01-15 06:00:00,42739.9,42797.9,42614.96,42649.03,36.06223767
2024-01-15 07:00:00,42649.52,42764.53,42514.96,42727.28,38.97521084
2024-01-15 08:00:00,42718.81,42772.39,42642.59,42682.44,23.43133073
2024-01-15 09:00:00,42662.95,42760.85,42594.45,42755.99,8.49407472
2024-01-15 10:00:00,42734.07,42742.81,42537.81,42567.45,11.24439888
2024-01-15 11:00:00,42565.61,42707.77,42543.62,42707.77,12.22810318
2024-01-15 12:00:00,42711.75,42728.0,42588.82,42664.99,16.07218826
2024-01-15 13:00:00,42669.99,42944.96,42616.32,42860.48,18.8295177
2024-01-15 14:00:00,42858.65,42867.64,42177.95,42199.08,70.50075158
2024-01-15 15:00:00,42204.33,42465.17,42159.99,42272.42,30.53826148
2024-01-15 16:00:00,42293.45,42547.63,42256.04,42520.03,13.5214874
2024-01-15 17:00:00,42527.04,42768.25,42520.96,42698.56,38.42822619
2024-01-15 18:00:00,42704.63,43374.52,42704.63,43010.03,61.95705794
2024-01-15 19:00:00,42992.28,43127.95,42831.15,42987.43,30.49619428
2024-01-15 20:00:00,42998.54,43109.07,42854.98,42935.8,7.0642049
2024-01-15 21:00:00,42948.79,42948.79,42711.45,42711.45,10.75830413
