coin,network,address,balance,Height,custodian
BTC,BTC,https://explorer.btc.com/btc/search/bc1q78ufzeu8w8fwvxuphrdlg446xhyptf28fkatu5,141.34000000,841571,Ceffu
BTC,BTC,https://explorer.btc.com/btc/search/bc1q7t9fxfaakmtk8pj7tdxjvwsng6y9x76czuaf5h,10650.00000000,841571,
BTC,BTC,https://explorer.btc.com/btc/search/bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,25316.25500000,841571,
BTC,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,3.34700000,19771559,
BTC,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,9.98300000,19771559,
BTC,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,3.34100000,19771559,
BTC,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,2115.82800000,19771559,
BUSD,AVAXC,https://snowtrace.io/address/0x9f8c163cba728e99993abe7495f06c0a3c8ac8b9,11312.71000000,44874231,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,232915.23400000,374315172,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1m5amny2gs3xdyta6pksmr43zu4727w24syyks7,0,374315172,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,42.23500000,374315172,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1xrfwzlu9c5208lhtn7ywt0mjrhjh4nt4fjyqxy,0,374315172,
BUSD,BSC,https://bscscan.com/address/0x01c952174c24e1210d26961d456a77a39e1f0bb0,0,38326314,
BUSD,BSC,https://bscscan.com/address/0x0e4158c85ff724526233c1aeb4ff6f0c46827fbe,341.07800000,38326314,Ceffu
BUSD,BSC,https://bscscan.com/address/0x161ba15a5f335c9f06bb5bbb0a9ce14076fbb645,0,38326314,
BUSD,BSC,https://bscscan.com/address/0x1fbe2acee135d991592f167ac371f3dd893a508b,0,38326314,
BUSD,BSC,https://bscscan.com/address/0x29bdfbf7d27462a2d115748ace2bd71a2646946c,0,38326314,
BUSD,BSC,https://bscscan.com/address/0x3c783c21a0383057d128bae431894a5c19f9cf06,1.13200000,38326314,
BUSD,BSC,https://bscscan.com/address/0x515b72ed8a97f42c568d6a143232775018f133c8,0,38326314,
BUSD,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,0,38326314,
BUSD,BSC,https://bscscan.com/address/0x73f5ebe90f27b46ea12e5795d16c4b408b19cc6f,0,38326314,
BUSD,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,1682163.94800000,38326314,
BUSD,BSC,https://bscscan.com/address/0xa180fe01b906a1be37be6c534a3300785b20d947,0,38326314,
BUSD,BSC,https://bscscan.com/address/0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,0,38326314,
BUSD,BSC,https://bscscan.com/address/0xdccf3b77da55107280bd850ea519df3705d1a75a,0,38326314,
BUSD,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,1.00000000,38326314,
BUSD,BSC,https://bscscan.com/address/0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,0,38326314,
BUSD,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,30009.28400000,38326314,
BUSD,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,5.41400000,19771559,
BUSD,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,2458150.77300000,19771559,
BUSD,ETH,https://etherscan.io/address/0x4a9e49a45a4b2545cb177f79c7381a30e1dc261f,1469.99000000,19771559,Ceffu
BUSD,ETH,https://etherscan.io/address/0x9696f59e4d72e237be84ffd425dcad154bf96976,0,19771559,
BUSD,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,2.39300000,19771559,
BUSD,MATIC,https://polygonscan.com/address/0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,54909.57600000,56438765,
BUSD,OPTIMISM,https://optimistic.etherscan.io/address/0xacd03d601e5bb1b275bb94076ff46ed9d753435a,357.53700000,119461411,
BUSD,TRX,https://tronscan.org/#/address/TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf,63923.19900000,61292962,
BUSD,TRX,https://tronscan.org/#/address/TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,0,61292962,
CHR,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,6790549.86700000,38326314,
CHR,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,2246059.25200000,38326314,
CHR,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,773157.17800000,38326314,
CHR,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,43633903.86000000,38326314,
CHR,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,484477.00000000,19771559,
CHR,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,2036718.45600000,19771559,
CHR,ETH,https://etherscan.io/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,47036217.58000000,19771559,
CHR,ETH,https://etherscan.io/address/0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,70000000.00000000,19771559,
CHR,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,359011.45800000,19771559,
CHR,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,238893647.20000000,19771559,
CHZ,BNB,https://explorer.bnbchain.org/address/bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,0,374315172,
CHZ,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,9729398.19700000,374315172,
CHZ,BNB,https://explorer.bnbchain.org/address/bnb1m5amny2gs3xdyta6pksmr43zu4727w24syyks7,0,374315172,
CHZ,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,472.89200000,374315172,
CHZ,CHZ2,https://scan.chiliz.com/address/0x87917d879ba83ce3ada6e02d49a10c1ec1988062,11528655.38000000,12640775,
CHZ,CHZ2,https://scan.chiliz.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,1093729477.00000000,12640775,
CHZ,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,6798526.56500000,19771559,
CHZ,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,3962575.48600000,19771559,
CHZ,ETH,https://etherscan.io/address/0x4a9e49a45a4b2545cb177f79c7381a30e1dc261f,1304177.46100000,19771559,Ceffu
CHZ,ETH,https://etherscan.io/address/0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,259.88900000,19771559,Ceffu
CHZ,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,5067030.10400000,19771559,
CHZ,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,1550549971.00000000,19771559,
CRV,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,1043038.47200000,19771559,
CRV,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,3324971.29600000,19771559,
CRV,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,1490559.41100000,19771559,
CRV,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,167431987.60000000,19771559,
CVP,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,498057.00600000,38326314,
CVP,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,0,38326314,
CVP,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,1254099.43400000,19771559,
CVP,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,5580838.83100000,19771559,
CVP,ETH,https://etherscan.io/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,3302138.53400000,19771559,
CVP,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,1298725.76200000,19771559,
CVP,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,10000000.00000000,19771559,
DOGE,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,146481.96300000,374315172,
DOGE,BNB,https://explorer.bnbchain.org/address/bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,2246407.24500000,374315172,
DOGE,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,4163430.00000000,374315172,
DOGE,BSC,https://bscscan.com/address/0x0e4158c85ff724526233c1aeb4ff6f0c46827fbe,158305719.70000000,38326314,Ceffu
DOGE,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,0,38326314,
DOGE,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,21405837.01000000,38326314,
DOGE,BSC,https://bscscan.com/address/0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,0,38326314,
DOGE,BSC,https://bscscan.com/address/0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,313.26700000,38326314,Ceffu
DOGE,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,23752145.03000000,38326314,
DOGE,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,29808.37700000,38326314,
DOGE,DOGE,https://dogechain.info/address/D73RQLGWW9TBT2AKspEP24wLiXFrXvnTqX,0,5193233,
DOGE,DOGE,https://dogechain.info/address/D7BrtudMAdwz2U7vSGumVDuxZsZNibJuzw,1605153.93200000,5193233,
DOGE,DOGE,https://dogechain.info/address/D7D2f2WuEkwhTWqBkisZ5sM3JagaBcNWBs,149737845.00000000,5193233,
DOGE,DOGE,https://dogechain.info/address/D7JLeAgZK2TyFRFtjKwHMxhFjWvJ9gS5kj,172192859.00000000,5193233,
DOGE,DOGE,https://dogechain.info/address/D7QZnXec5bkMyokPFPh6v4WAw5VF5TocAy,0,5193233,
DOGE,DOGE,https://dogechain.info/address/D7bg2iUG3UiHuTWjRqcjdJiEjHrsFASsjw,2.79800000,5193233,
DOGE,DOGE,https://dogechain.info/address/D7dm1b8DEqaCxcgaPuBXz9FqjAQ7UTK6sz,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DAYthKnkrWUHRENvtBwjemi6kFzk4K9SMr,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DB7cLf6DRuHgTasXPgAEtkFVBnehgDjo9v,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DCqD9gyq3qumbeEJZKc2Tm2R96JEd9dSDe,306089114.80000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DCxFJEWsYJFnC3HP7YfZdsd3X43ttQA79Z,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DD1h9ojoyAdAGLXaqgqZP3j86AtxZs6jCn,176644459.50000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DD6K5pfaPd93ri5x67PzVVUS8Cui3rRoBe,35623007.06000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DE5opaXjFgDhFBqL6tBDxTAQ56zkX6EToX,8922264932.00000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DEvUEF9VrXbKf5rdaQCUzeh4MvZxd3Zx5T,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DFyohYD3bMXCEg1TdMfdy1J7dYfK4shhPf,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DGYUcgNQAAMzXynRHJJVAKkgXWhSddJNi2,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DGiYKUGbzRtppwdoinym7ZJXWuBqBuHxUk,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DGmd2jn1D7oLXpdpcGkLaGLDMbnRt4qkH3,75188458.35000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DHiKVUMdaAm43NMh2wMSfn7xtmUmfKSSNE,58964749.99000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DJRaDXkewtLgwL9EZyTkWQEsxuyBUaveKU,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DJfU2p6woQ9GiBdiXsWZWJnJ9uDdZfSSNC,356574841.70000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DLqwvgk27ACJnHPEGxyDfspieHBVYJRZiC,317526314.00000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DN9NrgYzgh6AtNmTUFThqRxhbyoNWhG6iD,60071992.55000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DPAMdZsSirVBGeDR9sE1LJXkwG6AQSNAMW,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DPKKpanH1hMVzdWb2oi126znjruvvGRQzj,0,5193233,
DOGE,DOGE,https://dogechain.info/address/DPNqMsW1rotjhCzcbBEXzK3W73DiyzVLYc,341255825.90000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DPjAgjrEYTc7RzN3E19sDLrAhRt7DrTTmd,32763517.61000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DQYqMYmQCfL2eDLmMXV5uvCPkN6Vv4KtSx,308390532.40000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DQkwksfYrAWAR9tRcqygA5pihmnURozxzo,224357932.00000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DQnhnNxW89AkFHDsT6aWHim4DvtzwF9sGo,80863910.55000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DRuYd74gqPuQD9HKEBDxRr9gSogQmdj9DH,67924649.99000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DRweGdMgohChLBn2TamjCNicKYEncRgj5a,286296210.10000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DTGrjpvJXQU2zSpUDsnk9b4PAQW5Pwtg4K,356.68000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DTSop4ycWkpmDqpncVZ3jwKp3z7B4kW4T3,448699899.10000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DTbG3RJRejnM99g8MSnhSbJxJVW8X7YXy9,204588737.60000000,5193233,
DOGE,DOGE,https://dogechain.info/address/DU8gPC5mh4KxWJARQRxoESFark2jAguBr5,778369396.70000000,5193233,
DOT,BNB,https://explorer.bnbchain.org/address/bnb17jky4rwhu9rzgrx7exrfc3pcd5z290ga8qfm0j,105273.00000000,374315172,
DOT,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,1400.93200000,374315172,
DOT,BNB,https://explorer.bnbchain.org/address/bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,63127.00000000,374315172,
DOT,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,629305.59700000,374315172,
DOT,BSC,https://bscscan.com/address/0x0e4158c85ff724526233c1aeb4ff6f0c46827fbe,10164.76900000,38326314,Ceffu
DOT,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,407392.00700000,38326314,
DOT,BSC,https://bscscan.com/address/0x835678a611b28684005a5e2233695fb6cbbb0007,3122608.00000000,38326314,
DOT,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,29424.74600000,38326314,
DOT,BSC,https://bscscan.com/address/0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,3.48100000,38326314,Ceffu
DOT,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,11499.61700000,38326314,
DOT,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,2710413.76100000,38326314,
