coin,network,address,balance,Height,custodian
1INCH,BSC,https://bscscan.com/address/0x0e4158c85ff724526233c1aeb4ff6f0c46827fbe,15578.84000000,41858063,Ceffu
1INCH,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,3172.81700000,41858063,
1INCH,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,3.12000000,41858063,
1INCH,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,1496537.86200000,20651993,
1INCH,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,11879736.84000000,20651993,
1INCH,ETH,https://etherscan.io/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,38000000.46000000,20651993,
1INCH,ETH,https://etherscan.io/address/0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,10000000.00000000,20651993,
1INCH,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,1405822.42000000,20651993,
1INCH,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,89842041.76000000,20651993,
APT,APT,https://tracemove.io/account/0x5bd7de5c56d5691f32ea86c973c73fec7b1445e59736c97158020018c080bb00,127920.31600000,220841510,
APT,APT,https://tracemove.io/account/0x80174e0fe8cb2d32b038c6c888dd95c3e1560736f0d4a6e8bed6ae43b5c91f6f,120625.27100000,220841510,
APT,APT,https://tracemove.io/account/0xae1a6f3d3daccaf77b55044cea133379934bba04a11b9d0bbd643eae5e6e9c70,1002349.61200000,220841510,
APT,APT,https://tracemove.io/account/0xd91c64b777e51395c6ea9dec562ed79a4afa0cd6dad5a87b187c37198a1f855a,117551.93800000,220841510,
APT,APT,https://tracemove.io/account/0xed8c46bec9dbc2b23c60568f822b95b87ea395f7e3fdb5e3adc0a30c55c0a60e,28092853.74000000,220841510,
ARB,ARBITRUM,https://arbiscan.io/address/0x25681ab599b4e2ceea31f8b498052c53fc2d74db,6246255.53900000,248786695,
ARB,ARBITRUM,https://arbiscan.io/address/0x3931dab967c3e2dbb492fe12460a66d0fe4cc857,7514782.41800000,248786695,
ARB,ARBITRUM,https://arbiscan.io/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,26956883.24000000,248786695,
ARB,ARBITRUM,https://arbiscan.io/address/0x835678a611b28684005a5e2233695fb6cbbb0007,22336131.00000000,248786695,
ARB,ARBITRUM,https://arbiscan.io/address/0xa7c0d36c4698981fab42a7d8c783674c6fe2592d,18.07400000,248786695,
ARB,ARBITRUM,https://arbiscan.io/address/0xb38e8c17e38363af6ebdcb3dae12e0243582891d,41452165.79000000,248786695,
ARB,ARBITRUM,https://arbiscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,478087252.70000000,248786695,
ARB,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,105210.55300000,20651993,
BNB,BNB,https://explorer.bnbchain.org/address/bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,17185720.59000000,380536057,
BNB,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,1046.02700000,380536057,
BNB,BNB,https://explorer.bnbchain.org/address/bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,0,380536057,
BNB,BNB,https://explorer.bnbchain.org/address/bnb1m5amny2gs3xdyta6pksmr43zu4727w24syyks7,198.81800000,380536057,
BNB,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,24807.77500000,380536057,
BNB,BNB,https://explorer.bnbchain.org/address/bnb1xrfwzlu9c5208lhtn7ywt0mjrhjh4nt4fjyqxy,126.37400000,380536057,
BNB,BSC,https://bscscan.com/address/0x01c952174c24e1210d26961d456a77a39e1f0bb0,11282.38000000,41858063,
