coin,network,address,balance,Height,custodian
BTC,BTC,https://explorer.btc.com/btc/search/3M219KR5vEneNb47ewrPfWyb5jQ2DjxRP6,73392.52570590,828307,
BTC,BTC,https://explorer.btc.com/btc/search/3Me9QACjioepv2L2oKTC9QQ87NH6vFe1Zj,192.52148040,828307,
BTC,BTC,https://explorer.btc.com/btc/search/3NXCvmLGz9SxYi6TnjbBQfQMcwiZ1iQETa,541.06194975,828307,
BTC,BTC,https://explorer.btc.com/btc/search/3NjHh71XgjikBoTNYdWgXiNeZcLaKNThgb,888.73530414,828307,
BTC,BTC,https://explorer.btc.com/btc/search/3Qxak1CZhLyZ7GVckKphLURdLBCjMfz9bA,0,828307,
BTC,BTC,https://explorer.btc.com/btc/search/bc1qm34lsc65zpw79lxes69zkqmk6ee3ewf0j77s3h,15257.34109068,828307,
BTC,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,3.70982167,19129888,
BTC,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,14.50228556,19129888,
BTC,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,3.99646000,19129888,
BTC,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,1997.49810000,19129888,
BUSD,AVAXC,https://snowtrace.io/address/0x9f8c163cba728e99993abe7495f06c0a3c8ac8b9,0,41089189,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,2000714.71022287,365914592,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1m5amny2gs3xdyta6pksmr43zu4727w24syyks7,0,365914592,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,42.23500000,365914592,
BUSD,BNB,https://explorer.bnbchain.org/address/bnb1xrfwzlu9c5208lhtn7ywt0mjrhjh4nt4fjyqxy,0,365914592,
BUSD,BSC,https://bscscan.com/address/0x01c952174c24e1210d26961d456a77a39e1f0bb0,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x161ba15a5f335c9f06bb5bbb0a9ce14076fbb645,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x1fbe2acee135d991592f167ac371f3dd893a508b,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x29bdfbf7d27462a2d115748ace2bd71a2646946c,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x3c783c21a0383057d128bae431894a5c19f9cf06,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x515b72ed8a97f42c568d6a143232775018f133c8,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x73f5ebe90f27b46ea12e5795d16c4b408b19cc6f,0,35739573,
BUSD,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,11709998.44144700,35739573,
BUSD,BSC,https://bscscan.com/address/0xa180fe01b906a1be37be6c534a3300785b20d947,0,35739573,
BUSD,BSC,https://bscscan.com/address/0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,0,35739573,
BUSD,BSC,https://bscscan.com/address/0xdccf3b77da55107280bd850ea519df3705d1a75a,0,35739573,
BUSD,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,99.50000000,35739573,
BUSD,BSC,https://bscscan.com/address/0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,0,35739573,
BUSD,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,2.45160118,35739573,
BUSD,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,1607429.52338943,19129888,
BUSD,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,2759059.21950063,19129888,
BUSD,ETH,https://etherscan.io/address/0x9696f59e4d72e237be84ffd425dcad154bf96976,0,19129888,
BUSD,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,6367710.56303246,19129888,
BUSD,MATIC,https://polygonscan.com/address/0xe7804c37c13166ff0b37f5ae0bb07a3aebb6e245,1877.21724501,52979183,
BUSD,OPTIMISM,https://optimistic.etherscan.io/address/0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0,115573411,
BUSD,TRX,https://tronscan.org/#/address/TDqSquXBgUCLYvYC4XZgrprLK589dkhSCf,10023.58435993,58703651,
BUSD,TRX,https://tronscan.org/#/address/TNXoiAJ3dct8Fjg4M9fkLFh9S2v9TXc32G,0,58703651,
CHR,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,6790549.86700000,35739573,
CHR,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,4158236.61823300,35739573,
CHR,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,524483.64333600,35739573,
CHR,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,31787032.82000000,35739573,
CHR,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,796946.00000000,19129888,
CHR,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,3853364.55286700,19129888,
CHR,ETH,https://etherscan.io/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,55036217.57627200,19129888,
CHR,ETH,https://etherscan.io/address/0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,70000000.00000000,19129888,
CHR,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,443533.74861100,19129888,
CHR,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,225128332.82400000,19129888,
CHZ,BNB,https://explorer.bnbchain.org/address/bnb142q467df6jun6rt5u2ar58sp47hm5f9wvz2cvg,0,365914592,
CHZ,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,2009830.52920363,365914592,
CHZ,BNB,https://explorer.bnbchain.org/address/bnb1m5amny2gs3xdyta6pksmr43zu4727w24syyks7,0,365914592,
CHZ,CHZ2,https://scan.chiliz.com/address/0x87917d879ba83ce3ada6e02d49a10c1ec1988062,32339716.15333690,10058121,
CHZ,CHZ2,https://scan.chiliz.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,1078302020.13327000,10058121,
CHZ,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,9486891.42142009,19129888,
CHZ,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,34711677.35343440,19129888,
CHZ,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,8956500.68732648,19129888,
CHZ,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,1376603517.40700000,19129888,
CRV,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,1406010.41443765,19129888,
CRV,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,8817384.18511692,19129888,
CRV,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,1177716.61000000,19129888,
CRV,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,101387310.65048700,19129888,
CVP,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,741175.98660897,35739573,
CVP,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,1288742.50464818,35739573,
CVP,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,3204345.35900000,35739573,
CVP,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,123752.60000000,19129888,
CVP,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,2127632.01393693,19129888,
CVP,ETH,https://etherscan.io/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,3302138.53445952,19129888,
CVP,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,94767.15000000,19129888,
CVP,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,15247024.42400000,19129888,
DOGE,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,137528.78269248,365914592,
DOGE,BNB,https://explorer.bnbchain.org/address/bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,2246407.24500000,365914592,
DOGE,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,2000000.00000000,365914592,
DOGE,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,0,35739573,
DOGE,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,12699427.09668380,35739573,
DOGE,BSC,https://bscscan.com/address/0xBE0eB53F46cd790Cd13851d5EFf43D12404d33E8,0,35739573,
DOGE,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,9923504.81573731,35739573,
DOGE,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,22125.77080407,35739573,
DOGE,DOGE,https://dogechain.info/address/D73RQLGWW9TBT2AKspEP24wLiXFrXvnTqX,67455315.99757550,5071325,
DOGE,DOGE,https://dogechain.info/address/D7D2f2WuEkwhTWqBkisZ5sM3JagaBcNWBs,149737845.00270500,5071325,
DOGE,DOGE,https://dogechain.info/address/D7JLeAgZK2TyFRFtjKwHMxhFjWvJ9gS5kj,172192859.01239700,5071325,
DOGE,DOGE,https://dogechain.info/address/D7QZnXec5bkMyokPFPh6v4WAw5VF5TocAy,0,5071325,
DOGE,DOGE,https://dogechain.info/address/D7bg2iUG3UiHuTWjRqcjdJiEjHrsFASsjw,1681615534.74231000,5071325,
DOGE,DOGE,https://dogechain.info/address/D7dm1b8DEqaCxcgaPuBXz9FqjAQ7UTK6sz,101528132.99973700,5071325,
DOGE,DOGE,https://dogechain.info/address/DAYthKnkrWUHRENvtBwjemi6kFzk4K9SMr,303275111.01173500,5071325,
DOGE,DOGE,https://dogechain.info/address/DCxFJEWsYJFnC3HP7YfZdsd3X43ttQA79Z,205763823.01173500,5071325,
DOGE,DOGE,https://dogechain.info/address/DD1h9ojoyAdAGLXaqgqZP3j86AtxZs6jCn,176644459.48600500,5071325,
DOGE,DOGE,https://dogechain.info/address/DD6K5pfaPd93ri5x67PzVVUS8Cui3rRoBe,35623007.06313830,5071325,
DOGE,DOGE,https://dogechain.info/address/DE5opaXjFgDhFBqL6tBDxTAQ56zkX6EToX,5485963001.79278000,5071325,
DOGE,DOGE,https://dogechain.info/address/DEvUEF9VrXbKf5rdaQCUzeh4MvZxd3Zx5T,97166075.99654910,5071325,
DOGE,DOGE,https://dogechain.info/address/DFyohYD3bMXCEg1TdMfdy1J7dYfK4shhPf,0,5071325,
DOGE,DOGE,https://dogechain.info/address/DGYUcgNQAAMzXynRHJJVAKkgXWhSddJNi2,0,5071325,
DOGE,DOGE,https://dogechain.info/address/DGiYKUGbzRtppwdoinym7ZJXWuBqBuHxUk,151605154.02369800,5071325,
DOGE,DOGE,https://dogechain.info/address/DHiKVUMdaAm43NMh2wMSfn7xtmUmfKSSNE,58964749.99440880,5071325,
DOGE,DOGE,https://dogechain.info/address/DJRaDXkewtLgwL9EZyTkWQEsxuyBUaveKU,0,5071325,
DOGE,DOGE,https://dogechain.info/address/DJfU2p6woQ9GiBdiXsWZWJnJ9uDdZfSSNC,417221300.67140800,5071325,
DOGE,DOGE,https://dogechain.info/address/DLqwvgk27ACJnHPEGxyDfspieHBVYJRZiC,317526313.97479500,5071325,
DOGE,DOGE,https://dogechain.info/address/DN9NrgYzgh6AtNmTUFThqRxhbyoNWhG6iD,60071992.54514760,5071325,
DOGE,DOGE,https://dogechain.info/address/DPAMdZsSirVBGeDR9sE1LJXkwG6AQSNAMW,358324741.01073700,5071325,
DOGE,DOGE,https://dogechain.info/address/DPKKpanH1hMVzdWb2oi126znjruvvGRQzj,0,5071325,
DOGE,DOGE,https://dogechain.info/address/DQYqMYmQCfL2eDLmMXV5uvCPkN6Vv4KtSx,308390532.40483700,5071325,
DOGE,DOGE,https://dogechain.info/address/DQkwksfYrAWAR9tRcqygA5pihmnURozxzo,224357931.99809000,5071325,
DOGE,DOGE,https://dogechain.info/address/DQnhnNxW89AkFHDsT6aWHim4DvtzwF9sGo,80863910.54659430,5071325,
DOGE,DOGE,https://dogechain.info/address/DRuYd74gqPuQD9HKEBDxRr9gSogQmdj9DH,67924649.99225120,5071325,
DOGE,DOGE,https://dogechain.info/address/DRweGdMgohChLBn2TamjCNicKYEncRgj5a,286296210.07210000,5071325,
DOGE,DOGE,https://dogechain.info/address/DTSop4ycWkpmDqpncVZ3jwKp3z7B4kW4T3,280706978.13851700,5071325,
DOGE,DOGE,https://dogechain.info/address/DU8gPC5mh4KxWJARQRxoESFark2jAguBr5,1086361961.20499000,5071325,
DOT,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,1400.04480257,365914592,
DOT,BNB,https://explorer.bnbchain.org/address/bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,168400.00000000,365914592,
DOT,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,621011.59700000,365914592,
DOT,BSC,https://bscscan.com/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,1417449.00733032,35739573,
DOT,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,274843.62543715,35739573,
DOT,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,74978.92800000,35739573,
DOT,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,2600000.00000000,35739573,
DOT,DOT,https://polkadot.subscan.io/account/16ZL8yLyXv3V3L3z9ofR1ovFLziyXaN1DPq4yffMAZ9czzBD,83669553.58078980,19287776,
DOT,DOT,https://polkadot.subscan.io/account/1743nDTMZisPgBCYSAgkUn1kVG7MePc9rvMEjoRNf4ipVkF,21222652.75907490,19287776,
DOT,DOT,https://polkadot.subscan.io/account/1qnJN7FViy3HZaxZK9tGAA71zxHSBeUweirKqCaox4t8GT7,4923444.17051264,19287776,
DOT,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,22500.00000000,19129888,
DOT,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,34888.92249379,19129888,
DOT,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,7500.00000000,19129888,
DOT,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,107028.00000000,19129888,
ENJ,ENJ,https://enjin.subscan.io/account/enC1zkqfU5X4x84LMKSzcRdsSSiF7M1Nt7ovm62jRXr78uT1h,211434405.40387700,3488925,
ENJ,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,0,19129888,
ENJ,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,12052274.08306630,19129888,
ENJ,ETH,https://etherscan.io/address/0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0,19129888,
ENJ,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0,19129888,
ENJ,ETH,https://etherscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,339767.11700000,19129888,
ETH,ARBITRUM,https://arbiscan.io/address/0x5a52E96BAcdaBb82fd05763E25335261B270Efcb,157049.99879623,176212562,
ETH,ARBITRUM,https://arbiscan.io/address/0xb38e8c17e38363af6ebdcb3dae12e0243582891d,50457.93209576,176212562,
ETH,ARBITRUM,https://arbiscan.io/address/0xf977814e90da44bfa03b6295a0616a897441acec,597470.14624716,176212562,
ETH,BASE,https://basescan.org/address/0x3304e22ddaa22bcdc5fca2269b418046ae7b566a,7326.26284497,9978126,
ETH,BASE,https://basescan.org/address/0xF977814e90dA44bFA03b6295A0616a897441aceC,24095.80199156,9978126,
ETH,BNB,https://explorer.bnbchain.org/address/bnb1fnd0k5l4p3ck2j9x9dp36chk059w977pszdgdz,99.70241505,365914592,
ETH,BNB,https://explorer.bnbchain.org/address/bnb1lsmt5a8vqqus5fwslx8pyyemgjtg4y6ugj308t,19753.34900000,365914592,
ETH,BNB,https://explorer.bnbchain.org/address/bnb1m5amny2gs3xdyta6pksmr43zu4727w24syyks7,0,365914592,
ETH,BNB,https://explorer.bnbchain.org/address/bnb1u2agwjat20494fmc6jnuau0ls937cfjn4pjwtn,1175.95500000,365914592,
ETH,BNB,https://explorer.bnbchain.org/address/bnb1xrfwzlu9c5208lhtn7ywt0mjrhjh4nt4fjyqxy,0,365914592,
ETH,BSC,https://bscscan.com/address/0x01c952174c24e1210d26961d456a77a39e1f0bb0,0,35739573,
ETH,BSC,https://bscscan.com/address/0x161ba15a5f335c9f06bb5bbb0a9ce14076fbb645,0,35739573,
ETH,BSC,https://bscscan.com/address/0x29bdfbf7d27462a2d115748ace2bd71a2646946c,0,35739573,
ETH,BSC,https://bscscan.com/address/0x3c783c21a0383057d128bae431894a5c19f9cf06,0,35739573,
ETH,BSC,https://bscscan.com/address/0x515b72ed8a97f42c568d6a143232775018f133c8,0,35739573,
ETH,BSC,https://bscscan.com/address/0x8894e0a0c962cb723c1976a4421c95949be2d4e3,12978.83997006,35739573,
ETH,BSC,https://bscscan.com/address/0xa180fe01b906a1be37be6c534a3300785b20d947,0,35739573,
ETH,BSC,https://bscscan.com/address/0xe2fc31f816a9b94326492132018c3aecc4a93ae1,7893.08928433,35739573,
ETH,BSC,https://bscscan.com/address/0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,0,35739573,
ETH,BSC,https://bscscan.com/address/0xf977814e90da44bfa03b6295a0616a897441acec,145692.43500000,35739573,
ETH,ETH,https://etherscan.io/address/0x21a31ee1afc51d94c2efccaa2092ad1028285549,13038.97938484,19129888,
ETH,ETH,https://etherscan.io/address/0x28c6c06298d514db089934071355e5743bf21d60,81523.54907674,19129888,
ETH,ETH,https://etherscan.io/address/0x4976a4a02f38326660d17bf34b431dc6e2eb2327,11891.33628491,19129888,
ETH,ETH,https://etherscan.io/address/0x56eddb7aa87536c09ccc2793473599fd21a8b17f,8240.91937664,19129888,
ETH,ETH,https://etherscan.io/address/0x5a52e96bacdabb82fd05763e25335261b270efcb,150000.38765438,19129888,
ETH,ETH,https://etherscan.io/address/0x835678a611B28684005a5e2233695fB6cbbB0007,127942.00715922,19129888,
ETH,ETH,https://etherscan.io/address/0x9696f59e4d72e237be84ffd425dcad154bf96976,10189.98042434,19129888,
ETH,ETH,https://etherscan.io/address/0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,1996008.38422975,19129888,
ETH,ETH,https://etherscan.io/address/0xdfd5293d8e347dfe59e90efd55b2956a1343963d,12407.20901482,19129888,
